603.0,0.00015495066961122926
604.0,0.00017240547830260324
605.0,0.00019113375875972523
606.0,0.00020789777773068938
607.0,0.00023042082081639105
608.0,0.0002639488587583168
609.0,0.000300902186077167
610.0,0.00033542036784602237
611.0,0.0003682596363966992
612.0,0.0004078750855803038
613.0,0.00045135337994370463
614.0,0.0005024204030683501
615.0,0.000558444672919695
616.0,0.0006303912170689383
617.0,0.0007142113119237578
618.0,0.0007847466120468082
619.0,0.000853271069154389
620.0,0.0009494289260556922
621.0,0.0010622764483539308
622.0,0.0011887803942717402
623.0,0.0013186040760701301
624.0,0.001483336867401539
625.0,0.0016758600811457006
626.0,0.0019206803557370862
627.0,0.0021596341499580986
628.0,0.00237128916858958
629.0,0.002660948135982466
630.0,0.003041038720937552
631.0,0.003324044055391257
632.0,0.0036280460387989066
633.0,0.004015077382661457
634.0,0.004473176148854852
635.0,0.004962638304950501
636.0,0.005438340107412365
637.0,0.005968817560233878
638.0,0.006777235482370575
639.0,0.007496633822257173
640.0,0.008177708445333994
641.0,0.008870583018155256
642.0,0.009760192458372653
643.0,0.010706381151744163
644.0,0.011683671043589562
645.0,0.013388117341366407
646.0,0.014396840473759352
647.0,0.01622296621749902
648.0,0.017442691403040583
649.0,0.01949565073863027
650.0,0.02122428057394428
651.0,0.02349541470759429
652.0,0.025952507203280694
653.0,0.027972306043300962
654.0,0.030239079828925416
655.0,0.03267121942319812
656.0,0.03532770413438761
657.0,0.037806505236181884
658.0,0.04057180316988422
659.0,0.04263298951050608
660.0,0.04415970116320397
661.0,0.04511523352210453
662.0,0.045137928185603374
663.0,0.04480330653304326
664.0,0.04230212185105052
665.0,0.03836004705623667
666.0,0.03499442429097868
667.0,0.03006600926613064
668.0,0.025007855794247722
669.0,0.02122633930336765
670.0,0.01772365139640338
671.0,0.014451353121075908
672.0,0.012212555894065237
673.0,0.00970658825431326
674.0,0.008259487874202715
675.0,0.007092698391205168
676.0,0.005792860075658146
677.0,0.005065078149709787
678.0,0.0041721314832018136
679.0,0.00351551569948978
680.0,0.0029009555029823673
681.0,0.002539356768274229
682.0,0.0020675252368418016
683.0,0.0018558431940074024
684.0,0.0016241271984531876
685.0,0.0013059450961433214
686.0,0.001134407550614763
687.0,0.0009686907763976708
688.0,0.0007982743171497266
689.0,0.0006969367642690733
690.0,0.0006172374866118999
691.0,0.0005590423921841298
692.0,0.0004974483986865698
693.0,0.00043083936330860865
694.0,0.00037107510949293084
695.0,0.00032011249182120166
696.0,0.0002661795007676274
697.0,0.00020890998731006542
698.0,0.00014525997439038054
699.0,8.6388214874957e-05
700.0,6.554646155970892e-05
701.0,4.959517572578818e-05
702.0,4.241059616680237e-05
703.0,3.8039453197631664e-05
704.0,3.8039453197631664e-05
705.0,3.938366104460327e-05
706.0,4.200650838360381e-05
707.0,4.298440471589797e-05
